Unnamed: 0,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
78,0 days 00:44:29.343000,PER,11,0 days 00:01:50.295000,9.0,3.0,,0 days 00:44:26.432000,30.776,44.079,35.44,0 days 00:43:09.824000,0 days 00:43:53.903000,0 days 00:44:29.343000,184.0,199.0,,260.0,False,MEDIUM,9.0,False,Cadillac,0 days 00:42:39.048000,2026-06-13 10:58:32.754,1,,False,,False,False,110.295,110.295
79,0 days 00:46:46.012000,PER,11,0 days 00:02:16.669000,10.0,4.0,0 days 00:44:54.496000,,60.707,44.89,31.072,0 days 00:45:30.050000,0 days 00:46:14.940000,0 days 00:46:46.012000,158.0,190.0,288.0,167.0,False,MEDIUM,10.0,False,Cadillac,0 days 00:44:29.343000,2026-06-13 11:00:23.049,1,,False,,False,False,136.669,136.669
80,0 days 00:48:06.270000,PER,11,0 days 00:01:20.258000,11.0,4.0,,,23.421,32.298,24.539,0 days 00:47:09.433000,0 days 00:47:41.731000,0 days 00:48:06.270000,265.0,287.0,276.0,326.0,False,MEDIUM,11.0,False,Cadillac,0 days 00:46:46.012000,2026-06-13 11:02:39.718,1,,False,,False,True,80.258,80.25800000000001
81,0 days 00:54:03.737000,PER,11,,12.0,4.0,,0 days 00:50:04.919000,,,,,,,,,,231.0,False,MEDIUM,12.0,False,Cadillac,0 days 00:48:06.270000,2026-06-13 11:03:59.976,125,,False,,False,False,,
82,0 days 00:56:13.603000,PER,11,,13.0,5.0,0 days 00:54:03.737000,,,37.45,36.728,,0 days 00:55:36.991000,0 days 00:56:13.616000,213.0,192.0,292.0,92.0,False,MEDIUM,13.0,False,Cadillac,0 days 00:54:03.737000,2026-06-13 11:09:57.443,1,,False,,False,False,,
83,0 days 00:57:35.986000,PER,11,0 days 00:01:22.383000,14.0,5.0,,,24.136,33.202,25.045,0 days 00:56:37.739000,0 days 00:57:10.941000,0 days 00:57:35.986000,251.0,258.0,294.0,318.0,False,MEDIUM,14.0,False,Cadillac,0 days 00:56:13.603000,2026-06-13 11:12:07.309,1,,False,,False,True,82.383,82.383
84,0 days 00:58:58.785000,PER,11,0 days 00:01:22.799000,15.0,5.0,,,24.21,33.559,25.03,0 days 00:58:00.196000,0 days 00:58:33.755000,0 days 00:58:58.785000,241.0,261.0,291.0,322.0,False,MEDIUM,15.0,False,Cadillac,0 days 00:57:35.986000,2026-06-13 11:13:29.692,1,,False,,False,True,82.799,82.799
85,0 days 01:00:21.247000,PER,11,0 days 00:01:22.462000,16.0,5.0,,,24.04,33.211,25.211,0 days 00:59:22.825000,0 days 00:59:56.036000,0 days 01:00:21.247000,258.0,269.0,292.0,318.0,False,MEDIUM,16.0,False,Cadillac,0 days 00:58:58.785000,2026-06-13 11:14:52.491,1,,False,,False,True,82.462,82.46199999999999
86,0 days 01:01:43.805000,PER,11,0 days 00:01:22.558000,17.0,5.0,,,24.046,33.339,25.173,0 days 01:00:45.293000,0 days 01:01:18.632000,0 days 01:01:43.805000,257.0,264.0,293.0,318.0,False,MEDIUM,17.0,False,Cadillac,0 days 01:00:21.247000,2026-06-13 11:16:14.953,1,,False,,False,True,82.558,82.55799999999999
87,0 days 01:03:11.220000,PER,11,0 days 00:01:27.415000,18.0,5.0,,0 days 01:03:08.144000,24.088,33.553,29.774,0 days 01:02:07.893000,0 days 01:02:41.446000,0 days 01:03:11.220000,260.0,264.0,,318.0,False,MEDIUM,18.0,False,Cadillac,0 days 01:01:43.805000,2026-06-13 11:17:37.511,1,,False,,False,False,87.415,87.41499999999999
88,0 days 01:07:42.666000,PER,11,,19.0,6.0,0 days 01:05:54.303000,,,45.397,28.71,,0 days 01:07:14.104000,0 days 01:07:42.777000,160.0,211.0,290.0,168.0,False,SOFT,1.0,True,Cadillac,0 days 01:03:11.220000,2026-06-13 11:19:04.926,1,,False,,False,False,,
89,0 days 01:09:01.357000,PER,11,0 days 00:01:18.691000,20.0,6.0,,,23.245,31.465,23.981,0 days 01:08:05.911000,0 days 01:08:37.376000,0 days 01:09:01.357000,275.0,278.0,276.0,326.0,True,SOFT,2.0,True,Cadillac,0 days 01:07:42.666000,2026-06-13 11:23:36.372,1,,False,,False,True,78.691,78.691
90,0 days 01:10:55,PER,11,0 days 00:01:53.643000,21.0,6.0,,0 days 01:10:52.114000,38.271,38.431,36.941,0 days 01:09:39.628000,0 days 01:10:18.059000,0 days 01:10:55,161.0,207.0,,183.0,False,SOFT,3.0,True,Cadillac,0 days 01:09:01.357000,2026-06-13 11:24:55.063,1,,False,,False,False,113.643,113.643
91,0 days 00:42:06.624000,ANT,12,,1.0,1.0,0 days 00:40:20.796000,,,41.95,29.425,,0 days 00:41:37.317000,0 days 00:42:06.797000,187.0,229.0,284.0,145.0,False,SOFT,1.0,True,Mercedes,0 days 00:40:20.796000,2026-06-13 10:56:14.502,1,,False,,False,False,,
92,0 days 00:43:23.124000,ANT,12,0 days 00:01:16.500000,2.0,1.0,,,22.473,30.711,23.316,0 days 00:42:29.097000,0 days 00:42:59.808000,0 days 00:43:23.124000,269.0,276.0,281.0,328.0,True,SOFT,2.0,True,Mercedes,0 days 00:42:06.624000,2026-06-13 10:58:00.330,1,,False,,False,True,76.5,76.5
93,0 days 00:45:22.883000,ANT,12,0 days 00:01:59.759000,3.0,1.0,,0 days 00:45:20.155000,40.505,43.123,36.131,0 days 00:44:03.629000,0 days 00:44:46.752000,0 days 00:45:22.883000,153.0,183.0,,152.0,False,SOFT,3.0,True,Mercedes,0 days 00:43:23.124000,2026-06-13 10:59:16.830,1,,False,,False,False,119.759,119.759
94,0 days 00:55:00.160000,ANT,12,,4.0,2.0,0 days 00:53:14.996000,,,40.081,27.159,,0 days 00:54:33.134000,0 days 00:55:00.247000,187.0,239.0,285.0,164.0,False,SOFT,4.0,False,Mercedes,0 days 00:53:14.996000,2026-06-13 11:09:08.702,1,,False,,False,False,,
95,0 days 00:56:16.684000,ANT,12,0 days 00:01:16.524000,5.0,2.0,,,22.463,30.797,23.264,0 days 00:55:22.623000,0 days 00:55:53.420000,0 days 00:56:16.684000,269.0,290.0,270.0,325.0,False,SOFT,5.0,False,Mercedes,0 days 00:55:00.160000,2026-06-13 11:10:53.866,1,,False,,False,True,76.524,76.524
96,0 days 00:58:00.983000,ANT,12,0 days 00:01:44.299000,6.0,2.0,,0 days 00:57:58.061000,30.526,40.864,32.909,0 days 00:56:47.210000,0 days 00:57:28.074000,0 days 00:58:00.983000,159.0,161.0,,254.0,False,SOFT,6.0,False,Mercedes,0 days 00:56:16.684000,2026-06-13 11:12:10.390,1,,False,,False,False,104.299,104.299
97,0 days 01:03:47.162000,ANT,12,,7.0,3.0,0 days 01:01:53.784000,,,39.81,35.071,,0 days 01:03:12.220000,0 days 01:03:47.220000,199.0,240.0,285.0,109.0,False,SOFT,1.0,True,Mercedes,0 days 00:58:00.983000,2026-06-13 11:13:54.689,1,,False,,False,False,,
98,0 days 01:05:45.781000,ANT,12,0 days 00:01:58.619000,8.0,3.0,,,30.87,58.998,28.751,0 days 01:04:18.032000,0 days 01:05:17.030000,0 days 01:05:45.781000,116.0,215.0,285.0,330.0,False,SOFT,2.0,True,Mercedes,0 days 01:03:47.162000,2026-06-13 11:19:40.868,1,,False,,False,True,118.619,118.619
99,0 days 01:07:20.825000,ANT,12,0 days 00:01:35.044000,9.0,3.0,,0 days 01:07:17.447000,22.406,30.609,42.029,0 days 01:06:08.187000,0 days 01:06:38.796000,0 days 01:07:20.825000,274.0,289.0,,332.0,False,SOFT,3.0,True,Mercedes,0 days 01:05:45.781000,2026-06-13 11:21:39.487,1,,False,,False,False,95.044,95.044
100,0 days 01:15:21.016000,ANT,12,,10.0,4.0,0 days 01:12:52.113000,,,38.993,27.679,,0 days 01:14:53.494000,0 days 01:15:21.109000,202.0,227.0,244.0,162.0,False,SOFT,7.0,False,Mercedes,0 days 01:07:20.825000,2026-06-13 11:23:14.531,1,,False,,False,False,,
101,0 days 01:17:10.613000,ANT,12,0 days 00:01:49.597000,11.0,4.0,,,30.211,38.435,40.951,0 days 01:15:51.227000,0 days 01:16:29.662000,0 days 01:17:10.613000,192.0,215.0,68.0,226.0,False,SOFT,8.0,False,Mercedes,0 days 01:15:21.016000,2026-06-13 11:31:14.722,1,,False,,False,True,109.597,109.597
102,0 days 01:19:22.979000,ANT,12,0 days 00:02:12.366000,12.0,4.0,,0 days 01:19:20.090000,64.541,38.754,29.071,0 days 01:18:15.154000,0 days 01:18:53.908000,0 days 01:19:22.979000,181.0,247.0,,296.0,False,SOFT,9.0,False,Mercedes,0 days 01:17:10.613000,2026-06-13 11:33:04.319,1,,False,,False,False,132.366,132.366
103,0 days 00:35:26.162000,ALO,14,,1.0,1.0,0 days 00:33:37.514000,,,45.031,28.564,,0 days 00:34:57.876000,0 days 00:35:26.252000,206.0,235.0,285.0,188.0,False,SOFT,1.0,True,Aston Martin,0 days 00:33:37.514000,2026-06-13 10:49:31.220,1,,False,,False,False,,
104,0 days 00:37:11.958000,ALO,14,0 days 00:01:45.796000,2.0,1.0,,,25.903,48.583,31.31,0 days 00:35:52.065000,0 days 00:36:40.648000,0 days 00:37:11.958000,199.0,206.0,286.0,318.0,True,SOFT,2.0,True,Aston Martin,0 days 00:35:26.162000,2026-06-13 10:51:19.868,1,,False,,False,True,105.796,105.796
105,0 days 00:38:32.010000,ALO,14,0 days 00:01:20.052000,3.0,1.0,,,23.311,32.361,24.38,0 days 00:37:35.269000,0 days 00:38:07.630000,0 days 00:38:32.010000,267.0,273.0,257.0,320.0,True,SOFT,3.0,True,Aston Martin,0 days 00:37:11.958000,2026-06-13 10:53:05.664,1,,False,,False,True,80.052,80.05199999999999
106,0 days 00:41:04.428000,ALO,14,,4.0,1.0,,0 days 00:41:01.494000,46.29,56.54,49.411,0 days 00:39:18.530000,0 days 00:40:15.130000,0 days 00:41:04.428000,130.0,208.0,,111.0,False,SOFT,4.0,True,Aston Martin,0 days 00:38:32.010000,2026-06-13 10:54:25.716,1,,False,,False,False,,152.241
107,0 days 00:43:34.894000,ALO,14,,5.0,2.0,0 days 00:41:25.472000,,68.817,53.012,28.743,0 days 00:42:13.312000,0 days 00:43:06.411000,0 days 00:43:34.900000,115.0,224.0,286.0,118.0,False,SOFT,5.0,False,Aston Martin,0 days 00:41:04.428000,2026-06-13 10:56:58.134,1,,False,,False,False,,150.572
108,0 days 00:45:12.998000,ALO,14,0 days 00:01:38.104000,6.0,2.0,,0 days 00:45:10.264000,23.385,35.996,38.723,0 days 00:43:58.279000,0 days 00:44:34.275000,0 days 00:45:12.998000,269.0,208.0,,320.0,False,SOFT,6.0,False,Aston Martin,0 days 00:43:34.894000,2026-06-13 10:59:28.600,1,,False,,False,False,98.104,98.104
109,0 days 00:48:18.755000,ALO,14,,7.0,3.0,0 days 00:46:19.679000,,,45.688,32.65,,0 days 00:47:46.275000,0 days 00:48:18.755000,93.0,235.0,284.0,189.0,False,SOFT,7.0,False,Aston Martin,0 days 00:45:12.998000,2026-06-13 11:01:06.704,12,,False,,False,False,,
110,0 days 00:53:57.158000,ALO,14,,8.0,3.0,,0 days 00:50:25.459000,,,,,,,,,,,False,SOFT,8.0,False,Aston Martin,0 days 00:48:18.755000,2026-06-13 11:04:12.461,251,,False,,False,False,,
111,0 days 00:56:12.232000,ALO,14,,9.0,4.0,0 days 00:53:57.158000,,,39.41,36.549,,0 days 00:55:35.866000,0 days 00:56:12.273000,240.0,224.0,283.0,80.0,False,SOFT,9.0,False,Aston Martin,0 days 00:53:57.158000,2026-06-13 11:09:50.864,1,,False,,False,False,,
112,0 days 00:57:33.884000,ALO,14,0 days 00:01:21.652000,10.0,4.0,,,23.867,32.953,24.832,0 days 00:56:36.099000,0 days 00:57:09.052000,0 days 00:57:33.884000,264.0,277.0,275.0,322.0,False,SOFT,10.0,False,Aston Martin,0 days 00:56:12.232000,2026-06-13 11:12:05.938,1,,False,,False,True,81.652,81.65200000000002
113,0 days 00:59:08.380000,ALO,14,0 days 00:01:34.496000,11.0,4.0,,0 days 00:59:05.601000,25.549,36.748,32.199,0 days 00:57:59.433000,0 days 00:58:36.181000,0 days 00:59:08.380000,240.0,238.0,,277.0,False,SOFT,11.0,False,Aston Martin,0 days 00:57:33.884000,2026-06-13 11:13:27.590,1,,False,,False,False,94.496,94.496
114,0 days 01:05:20.299000,ALO,14,,12.0,5.0,0 days 01:03:16.767000,,,41.288,29.293,,0 days 01:04:51.246000,0 days 01:05:20.404000,209.0,251.0,289.0,155.0,False,SOFT,1.0,True,Aston Martin,0 days 00:59:08.380000,2026-06-13 11:15:02.086,1,,False,,False,False,,
115,0 days 01:06:39.795000,ALO,14,0 days 00:01:19.496000,13.0,5.0,,,23.152,32.353,23.991,0 days 01:05:43.451000,0 days 01:06:15.804000,0 days 01:06:39.795000,272.0,281.0,276.0,322.0,True,SOFT,2.0,True,Aston Martin,0 days 01:05:20.299000,2026-06-13 11:21:14.005,1,,False,,False,True,79.496,79.49600000000001
116,0 days 01:08:31.280000,ALO,14,0 days 00:01:51.485000,14.0,5.0,,0 days 01:08:28.509000,33.207,40.567,37.711,0 days 01:07:13.002000,0 days 01:07:53.569000,0 days 01:08:31.280000,209.0,198.0,,157.0,False,SOFT,3.0,True,Aston Martin,0 days 01:06:39.795000,2026-06-13 11:22:33.501,1,,False,,False,False,111.485,111.485
117,0 days 01:12:54.066000,ALO,14,,15.0,6.0,0 days 01:11:08.115000,,,42.176,28.791,,0 days 01:12:25.413000,0 days 01:12:54.066000,200.0,224.0,290.0,134.0,False,SOFT,4.0,False,Aston Martin,0 days 01:08:31.280000,2026-06-13 11:24:24.986,1,,False,,False,False,,
118,0 days 01:14:14.011000,ALO,14,0 days 00:01:19.945000,16.0,6.0,,,23.371,32.346,24.228,0 days 01:13:17.437000,0 days 01:13:49.783000,0 days 01:14:14.011000,273.0,279.0,268.0,322.0,False,SOFT,5.0,False,Aston Martin,0 days 01:12:54.066000,2026-06-13 11:28:47.772,1,,False,,False,True,79.945,79.945
119,0 days 01:16:06.573000,ALO,14,0 days 00:01:52.562000,17.0,6.0,,,33.391,42.134,37.037,0 days 01:14:47.402000,0 days 01:15:29.536000,0 days 01:16:06.573000,134.0,193.0,82.0,165.0,False,SOFT,6.0,False,Aston Martin,0 days 01:14:14.011000,2026-06-13 11:30:07.717,1,,False,,False,True,112.562,112.562
120,0 days 01:18:41.183000,ALO,14,,18.0,6.0,,0 days 01:18:38.462000,65.675,53.615,35.336,0 days 01:17:12.358000,0 days 01:18:06.048000,0 days 01:18:41.183000,175.0,169.0,,209.0,False,SOFT,7.0,False,Aston Martin,0 days 01:16:06.573000,2026-06-13 11:32:00.279,1,,False,,False,False,,154.62599999999998
121,0 days 00:36:48.087000,LEC,16,,1.0,1.0,0 days 00:34:58.133000,,,42.063,28.648,,0 days 00:36:19.631000,0 days 00:36:48.102000,187.0,177.0,286.0,141.0,False,SOFT,1.0,True,Ferrari,0 days 00:34:58.133000,2026-06-13 10:50:51.839,1,,False,,False,False,,
122,0 days 00:38:04.772000,LEC,16,0 days 00:01:16.685000,2.0,1.0,,,22.592,30.884,23.209,0 days 00:37:10.679000,0 days 00:37:41.563000,0 days 00:38:04.772000,267.0,287.0,267.0,323.0,True,SOFT,2.0,True,Ferrari,0 days 00:36:48.087000,2026-06-13 10:52:41.793,1,,False,,False,True,76.685,76.685
123,0 days 00:40:02.125000,LEC,16,0 days 00:01:57.353000,3.0,1.0,,0 days 00:39:59.092000,34.074,45.883,37.396,0 days 00:38:38.846000,0 days 00:39:24.729000,0 days 00:40:02.125000,155.0,177.0,,255.0,False,SOFT,3.0,True,Ferrari,0 days 00:38:04.772000,2026-06-13 10:53:58.478,1,,False,,False,False,117.353,117.353
124,0 days 00:45:59.894000,LEC,16,,4.0,2.0,0 days 00:44:20.557000,,,42.119,26.338,,0 days 00:45:33.619000,0 days 00:45:59.894000,200.0,208.0,289.0,196.0,False,SOFT,4.0,False,Ferrari,0 days 00:40:02.125000,2026-06-13 10:55:55.831,1,,False,,False,False,,
125,0 days 00:47:16.701000,LEC,16,0 days 00:01:16.807000,5.0,2.0,,,22.451,31.031,23.325,0 days 00:46:22.345000,0 days 00:46:53.376000,0 days 00:47:16.701000,269.0,282.0,269.0,325.0,False,SOFT,5.0,False,Ferrari,0 days 00:45:59.894000,2026-06-13 11:01:53.600,1,,False,,False,True,76.807,76.807
126,0 days 00:53:31.221000,LEC,16,,6.0,2.0,,0 days 00:48:57.988000,28.181,,,0 days 00:47:44.946000,,,211.0,,,245.0,False,SOFT,6.0,False,Ferrari,0 days 00:47:16.701000,2026-06-13 11:03:10.407,125,,False,,False,False,,
127,0 days 00:55:48.811000,LEC,16,,7.0,3.0,0 days 00:53:31.221000,,,44.037,33.278,,0 days 00:55:15.640000,0 days 00:55:48.819000,169.0,135.0,291.0,87.0,False,SOFT,7.0,False,Ferrari,0 days 00:53:31.221000,2026-06-13 11:09:24.927,1,,False,,False,False,,
128,0 days 00:57:05.783000,LEC,16,0 days 00:01:16.972000,8.0,3.0,,,22.559,31.102,23.311,0 days 00:56:11.370000,0 days 00:56:42.472000,0 days 00:57:05.783000,268.0,294.0,267.0,328.0,False,SOFT,8.0,False,Ferrari,0 days 00:55:48.811000,2026-06-13 11:11:42.517,1,,False,,False,True,76.972,76.97200000000001
129,0 days 00:58:44.980000,LEC,16,0 days 00:01:39.197000,9.0,3.0,,,35.783,39.642,23.772,0 days 00:57:41.566000,0 days 00:58:21.208000,0 days 00:58:44.980000,137.0,274.0,300.0,252.0,False,SOFT,9.0,False,Ferrari,0 days 00:57:05.783000,2026-06-13 11:12:59.489,1,,False,,False,True,99.197,99.197
130,0 days 01:00:10.636000,LEC,16,0 days 00:01:25.656000,10.0,3.0,,0 days 01:00:07.700000,23.398,31.977,30.281,0 days 00:59:08.378000,0 days 00:59:40.355000,0 days 01:00:10.636000,254.0,274.0,,316.0,False,SOFT,10.0,False,Ferrari,0 days 00:58:44.980000,2026-06-13 11:14:38.686,1,,False,,False,False,85.656,85.656
131,0 days 01:07:51.560000,LEC,16,,11.0,4.0,0 days 01:06:04.693000,,,41.709,30.639,,0 days 01:07:21.094000,0 days 01:07:51.775000,192.0,196.0,291.0,150.0,False,SOFT,1.0,True,Ferrari,0 days 01:00:10.636000,2026-06-13 11:16:04.342,1,,False,,False,False,,
132,0 days 01:09:07.482000,LEC,16,0 days 00:01:15.922000,12.0,4.0,,,22.239,30.635,23.048,0 days 01:08:13.799000,0 days 01:08:44.434000,0 days 01:09:07.482000,268.0,287.0,272.0,328.0,True,SOFT,2.0,True,Ferrari,0 days 01:07:51.560000,2026-06-13 11:23:45.266,1,,False,,False,True,75.922,75.922
133,0 days 01:11:00.583000,LEC,16,0 days 00:01:53.101000,13.0,4.0,,0 days 01:10:57.860000,34.907,44.27,33.924,0 days 01:09:42.389000,0 days 01:10:26.659000,0 days 01:11:00.583000,156.0,203.0,,205.0,False,SOFT,3.0,True,Ferrari,0 days 01:09:07.482000,2026-06-13 11:25:01.188,1,,False,,False,False,113.101,113.101
134,0 days 01:13:31.664000,LEC,16,,14.0,5.0,0 days 01:11:43.274000,,79.246,45.735,25.974,0 days 01:12:20.129000,0 days 01:13:05.690000,0 days 01:13:31.787000,149.0,209.0,290.0,147.0,False,SOFT,4.0,False,Ferrari,0 days 01:11:00.583000,2026-06-13 11:26:54.289,1,,False,,False,False,,150.95499999999998
135,0 days 01:14:48.424000,LEC,16,0 days 00:01:16.760000,15.0,5.0,,,22.566,30.863,23.331,0 days 01:13:54.230000,0 days 01:14:25.093000,0 days 01:14:48.424000,268.0,296.0,272.0,326.0,False,SOFT,5.0,False,Ferrari,0 days 01:13:31.664000,2026-06-13 11:29:25.370,1,,False,,False,True,76.76,76.76
136,0 days 01:16:52.312000,LEC,16,0 days 00:02:03.888000,16.0,5.0,,,33.509,43.882,46.497,0 days 01:15:21.933000,0 days 01:16:05.815000,0 days 01:16:52.312000,157.0,147.0,44.0,198.0,False,SOFT,6.0,False,Ferrari,0 days 01:14:48.424000,2026-06-13 11:30:42.130,1,,False,,False,True,123.888,123.888
137,0 days 01:18:53.764000,LEC,16,0 days 00:02:01.452000,17.0,5.0,,0 days 01:18:50.957000,56.796,32.81,31.846,0 days 01:17:49.108000,0 days 01:18:21.918000,0 days 01:18:53.764000,250.0,216.0,,297.0,False,SOFT,7.0,False,Ferrari,0 days 01:16:52.312000,2026-06-13 11:32:46.018,1,,False,,False,False,121.452,121.452
138,0 days 00:34:38.799000,STR,18,,1.0,1.0,0 days 00:32:58.215000,,,39.2,28.772,,0 days 00:34:10.250000,0 days 00:34:38.933000,186.0,234.0,282.0,180.0,False,SOFT,1.0,True,Aston Martin,0 days 00:32:58.215000,2026-06-13 10:48:51.921,1,,False,,False,False,,
139,0 days 00:35:59.174000,STR,18,0 days 00:01:20.375000,2.0,1.0,,,23.442,32.431,24.502,0 days 00:35:02.241000,0 days 00:35:34.672000,0 days 00:35:59.174000,267.0,284.0,268.0,321.0,True,SOFT,2.0,True,Aston Martin,0 days 00:34:38.799000,2026-06-13 10:50:32.505,1,,False,,False,True,80.375,80.375
140,0 days 00:38:05.424000,STR,18,0 days 00:02:06.250000,3.0,1.0,,,37.703,52.108,36.439,0 days 00:36:36.877000,0 days 00:37:28.985000,0 days 00:38:05.424000,126.0,135.0,197.0,219.0,False,SOFT,3.0,True,Aston Martin,0 days 00:35:59.174000,2026-06-13 10:51:52.880,1,,False,,False,True,126.25,126.25
141,0 days 00:40:12.821000,STR,18,0 days 00:02:07.397000,4.0,1.0,,,41.744,57.104,28.549,0 days 00:38:47.168000,0 days 00:39:44.272000,0 days 00:40:12.821000,77.0,191.0,281.0,233.0,False,SOFT,4.0,True,Aston Martin,0 days 00:38:05.424000,2026-06-13 10:53:59.130,1,,False,,False,True,127.397,127.397
142,0 days 00:41:33.571000,STR,18,0 days 00:01:20.750000,5.0,1.0,,,23.539,32.645,24.566,0 days 00:40:36.360000,0 days 00:41:09.005000,0 days 00:41:33.571000,267.0,272.0,265.0,321.0,False,SOFT,5.0,True,Aston Martin,0 days 00:40:12.821000,2026-06-13 10:56:06.527,1,,False,,False,True,80.75,80.75
143,0 days 00:43:34.937000,STR,18,0 days 00:02:01.366000,6.0,1.0,,0 days 00:43:31.994000,37.779,46.014,37.573,0 days 00:42:11.350000,0 days 00:42:57.364000,0 days 00:43:34.937000,133.0,191.0,,196.0,False,SOFT,6.0,True,Aston Martin,0 days 00:41:33.571000,2026-06-13 10:57:27.277,1,,False,,False,False,121.366,121.366
144,0 days 00:45:42.036000,STR,18,0 days 00:02:07.099000,7.0,2.0,0 days 00:43:56.763000,0 days 00:45:39.073000,54.023,37.212,35.864,0 days 00:44:28.960000,0 days 00:45:06.172000,0 days 00:45:42.036000,185.0,221.0,,164.0,False,SOFT,7.0,False,Aston Martin,0 days 00:43:34.937000,2026-06-13 10:59:28.643,1,,False,,False,False,127.099,127.09900000000002
145,0 days 00:58:06.452000,STR,18,,8.0,3.0,0 days 00:56:23.117000,,,41.46,29.385,,0 days 00:57:37.067000,0 days 00:58:06.468000,126.0,241.0,281.0,164.0,False,SOFT,8.0,False,Aston Martin,0 days 00:56:23.117000,2026-06-13 11:12:16.823,1,,False,,False,False,,
146,0 days 00:59:27.293000,STR,18,0 days 00:01:20.841000,9.0,3.0,,,23.619,32.629,24.593,0 days 00:58:30.071000,0 days 00:59:02.700000,0 days 00:59:27.293000,268.0,278.0,270.0,320.0,False,SOFT,9.0,False,Aston Martin,0 days 00:58:06.452000,2026-06-13 11:14:00.158,1,,False,,False,True,80.841,80.841
147,0 days 01:01:03.772000,STR,18,0 days 00:01:36.479000,10.0,3.0,,0 days 01:01:00.744000,27.152,36.347,32.98,0 days 00:59:54.445000,0 days 01:00:30.792000,0 days 01:01:03.772000,208.0,211.0,,270.0,False,SOFT,10.0,False,Aston Martin,0 days 00:59:27.293000,2026-06-13 11:15:20.999,1,,False,,False,False,96.479,96.479
148,0 days 01:05:41.216000,STR,18,,11.0,4.0,0 days 01:03:32.506000,,,46.842,38.138,,0 days 01:05:03.355000,0 days 01:05:41.470000,169.0,246.0,283.0,168.0,False,SOFT,1.0,True,Aston Martin,0 days 01:01:03.772000,2026-06-13 11:16:57.478,1,,False,,False,False,,
149,0 days 01:07:01.319000,STR,18,0 days 00:01:20.103000,12.0,4.0,,,23.29,32.616,24.197,0 days 01:06:04.506000,0 days 01:06:37.122000,0 days 01:07:01.319000,269.0,284.0,264.0,324.0,True,SOFT,2.0,True,Aston Martin,0 days 01:05:41.216000,2026-06-13 11:21:34.922,1,,False,,False,True,80.103,80.103
150,0 days 01:09:00.153000,STR,18,0 days 00:01:58.834000,13.0,4.0,,0 days 01:08:57.420000,37.45,43.744,37.64,0 days 01:07:38.769000,0 days 01:08:22.513000,0 days 01:09:00.153000,90.0,181.0,,180.0,False,SOFT,3.0,True,Aston Martin,0 days 01:07:01.319000,2026-06-13 11:22:55.025,1,,False,,False,False,118.834,118.834
151,0 days 01:13:08.902000,STR,18,,14.0,5.0,0 days 01:11:11.927000,,,45.121,29.855,,0 days 01:12:39.271000,0 days 01:13:09.069000,194.0,216.0,284.0,117.0,False,SOFT,4.0,False,Aston Martin,0 days 01:09:00.153000,2026-06-13 11:24:53.859,1,,False,,False,False,,
152,0 days 01:14:29.196000,STR,18,0 days 00:01:20.294000,15.0,5.0,,,23.446,32.55,24.298,0 days 01:13:32.348000,0 days 01:14:04.898000,0 days 01:14:29.196000,275.0,276.0,267.0,320.0,False,SOFT,5.0,False,Aston Martin,0 days 01:13:08.902000,2026-06-13 11:29:02.608,1,,True,TRACK LIMITS AT TURN 13 LAP 16 ,False,True,80.294,80.294
153,0 days 01:16:04.926000,STR,18,0 days 00:01:35.730000,16.0,5.0,,,27.588,35.804,32.338,0 days 01:14:56.784000,0 days 01:15:32.588000,0 days 01:16:04.926000,224.0,214.0,172.0,270.0,False,SOFT,6.0,False,Aston Martin,0 days 01:14:29.196000,2026-06-13 11:30:22.902,1,,False,,False,True,95.73,95.73
154,0 days 01:18:03.898000,STR,18,0 days 00:01:58.972000,17.0,5.0,,0 days 01:18:01.031000,54.09,33.694,31.188,0 days 01:16:59.016000,0 days 01:17:32.710000,0 days 01:18:03.898000,244.0,272.0,,272.0,False,SOFT,7.0,False,Aston Martin,0 days 01:16:04.926000,2026-06-13 11:31:58.632,1,,False,,False,False,118.972,118.972
155,0 days 00:33:54.668000,ALB,23,,1.0,1.0,0 days 00:32:12.772000,,,42.348,27.455,,0 days 00:33:27.408000,0 days 00:33:54.853000,198.0,215.0,298.0,202.0,False,SOFT,1.0,True,Williams,0 days 00:32:12.772000,2026-06-13 10:48:06.478,1,,False,,False,False,,
156,0 days 00:35:13.815000,ALB,23,0 days 00:01:19.147000,2.0,1.0,,,23.229,31.91,24.008,0 days 00:34:17.897000,0 days 00:34:49.807000,0 days 00:35:13.815000,275.0,274.0,293.0,307.0,True,SOFT,2.0,True,Williams,0 days 00:33:54.668000,2026-06-13 10:49:48.374,1,,False,,False,True,79.147,79.14699999999999
157,0 days 00:37:42.905000,ALB,23,0 days 00:02:29.090000,3.0,1.0,,0 days 00:37:40.138000,55.837,52.562,40.691,0 days 00:36:09.652000,0 days 00:37:02.214000,0 days 00:37:42.905000,136.0,159.0,,73.0,False,SOFT,3.0,True,Williams,0 days 00:35:13.815000,2026-06-13 10:51:07.521,1,,False,,False,False,149.09,149.09
